id	degree_id	name	surname	date_of_birth	fiscal_code	enrolment_date	registration_number	email	degree_name	department_name
998	75	Enrica	Coppola	1977-01-26	HRDWZY11B85T659G	2021-03-19	621030	rossi.olimpia@libero.it	Corso di Laurea Magistrale in Strategie di Comunicazione	Dipartimento di Studi linguistici e letterari
3937	37	Enrico	Coppola	1988-02-25	PCVCNI37K98B017I	2020-11-04	623969	tosca67@riva.it	Corso di Laurea Magistrale in Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata	Dipartimento di Medicina
4220	14	Felicia	Coppola	1977-03-27	JHKBOX39B50Q154E	2019-04-24	624252	sarita.rizzi@riva.net	Corso di Laurea Magistrale in Fisica	Dipartimento di Fisica e astronomia
325	71	Fernando	Coppola	1982-06-17	PGSGQU25B56K823C	2018-07-17	620357	kbarone@yahoo.com	Corso di Laurea Magistrale in Filologia Moderna	Dipartimento di Studi linguistici e letterari
4633	27	Filomena	Coppola	1989-06-03	TUWDNB09K54E086E	2018-08-17	624665	nicoletta40@yahoo.it	Corso di Laurea Magistrale in Cybersecurity	Dipartimento di Ingegneria dell'informazione
3362	69	Flavio	Coppola	1975-01-21	OYLHHW70X46F618Z	2018-11-04	623394	harry.grassi@romano.net	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
547	45	Gabriele	Coppola	1973-07-01	RZTOLL31M80Z996K	2020-03-20	620579	giacobbe88@yahoo.it	Corso di Laurea in Chimica	Dipartimento di Scienze chimiche
657	16	Gelsomina	Coppola	1981-06-15	YPGGMQ54T78I243Y	2018-07-17	620689	longo.cassiopea@email.it	Corso di Laurea in Ingegneria per l'Ambiente e il Territorio	Dipartimento di Ingegneria civile, edile e ambientale
1062	54	Giacinta	Coppola	1986-08-04	QCXZFL58G37S497D	2020-09-30	621094	dcaputo@hotmail.com	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
2383	67	Gianmarco	Coppola	1985-06-02	NJANBM42H21M052Y	2020-07-27	622415	bianco.gavino@messina.com	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
3433	67	Gianmarco	Coppola	1985-07-26	MISUKT77G74L703H	2020-08-23	623465	tosca.fontana@yahoo.com	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
1971	59	Gianriccardo	Coppola	1986-07-26	YHCNUN46I67Q445C	2019-01-30	622003	giacinta85@yahoo.com	Corso di Laurea in Scienze Politiche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4173	16	Giordano	Coppola	1993-01-22	ONMGTO85C45E292P	2019-12-23	624205	rita.sartori@cattaneo.com	Corso di Laurea in Ingegneria per l'Ambiente e il Territorio	Dipartimento di Ingegneria civile, edile e ambientale
1508	42	Giovanna	Coppola	1977-04-24	BEXUKB77V52W476C	2019-08-29	621540	lorenzo.bernardi@libero.it	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
2561	75	Giovanna	Coppola	1993-07-05	SUPSDH64Y53G588V	2018-11-29	622593	sferrari@coppola.com	Corso di Laurea Magistrale in Strategie di Comunicazione	Dipartimento di Studi linguistici e letterari
1345	74	Grazia	Coppola	1989-11-01	HLFWBY77W40Z006G	2020-05-22	621377	testa.caligola@benedetti.it	Corso di Laurea Magistrale in Linguistica	Dipartimento di Studi linguistici e letterari
4176	47	Hector	Coppola	1992-07-17	ENWIHW92O44R877Q	2019-12-21	624208	lino.deangelis@gmail.com	Corso di Laurea in Scienza dei Materiali	Dipartimento di Scienze chimiche
1956	12	Ileana	Coppola	1996-07-10	QOEABN54C68E522S	2020-06-01	621988	rferretti@email.it	Corso di Laurea in Fisica	Dipartimento di Fisica e astronomia
911	30	Ione	Coppola	1987-12-15	PQLOKF38W64Z365U	2021-03-06	620943	gregorio24@farina.com	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
1226	26	Irene	Coppola	1989-10-19	LINOIM76T33H737R	2019-09-27	621258	gavino82@bruno.org	Corso di Laurea Magistrale in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
488	7	Irene	Coppola	1983-06-25	MZTMXQ61X92V800P	2018-12-06	620520	caputo.silverio@pagano.org	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
3258	36	Kai	Coppola	1977-06-16	IBGFTD90O07Y740R	2019-11-19	623290	orlando.bortolo@monti.it	Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie	Dipartimento di Medicina
3194	8	Kristel	Coppola	1984-12-06	TVZSIH49O10K985T	2019-11-30	623226	monia.ferraro@lombardi.it	Corso di Laurea Magistrale in Biologia sanitaria	Dipartimento di Biologia
4437	73	Kristel	Coppola	1995-05-12	FOVBKK77I81F440P	2019-11-11	624469	loredana52@deangelis.net	Corso di Laurea Magistrale in Lingue Moderne per la Comunicazione e la Cooperazione Internazionale	Dipartimento di Studi linguistici e letterari
1504	25	Kristel	Coppola	1989-10-31	TPAZHU09T80T668B	2019-07-09	621536	hector.testa@libero.it	Corso di Laurea Magistrale in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
2025	54	Laerte	Coppola	1975-12-22	ABUNKM70X16O502R	2018-09-18	622057	sabino.fabbri@lombardi.org	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
3460	53	Laerte	Coppola	1985-11-23	FFEDEF47C24A092M	2019-08-18	623492	fulvio16@email.it	Corso di Laurea in Economia	Dipartimento di Scienze economiche e aziendali
787	63	Laura	Coppola	1990-06-11	IZINQY50C42J452U	2020-05-17	620819	rinaldi.brigitta@marchetti.com	Corso di Laurea Magistrale in Innovazione e Servizio Sociale	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4575	31	Laura	Coppola	1989-03-29	NHVCYX26A18H914V	2019-06-10	624607	erminio21@hotmail.com	Corso di Laurea Magistrale in Informatica	Dipartimento di Matematica
2712	39	Leonardo	Coppola	1972-09-25	GAYKXO21N84M693O	2021-04-30	622744	kristel09@email.it	Corso di Laurea in Fisioterapia	Dipartimento di Neuroscienze
1944	43	Lidia	Coppola	1999-09-05	JOPFER99H97C884C	2019-04-10	621976	assia.barone@rossetti.net	Corso di Laurea in Tecniche di Neurofisiopatologia	Dipartimento di Neuroscienze
3409	2	Loris	Coppola	1999-11-27	DQDHBB29O16U330M	2020-12-26	623441	pericle64@yahoo.it	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
514	64	Maggiore	Coppola	1978-09-16	PSURET76I55C651P	2018-12-27	620546	filomena.montanari@orlando.com	Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4258	1	Marco	Coppola	2002-03-30	IIGPZK46P04F330P	2020-07-23	624290	fdangelo@giordano.com	Corso di Laurea in Biologia	Dipartimento di Biologia
2554	13	Marco	Coppola	2002-02-11	YETXDL46E39J052K	2018-11-08	622586	lombardo.artes@yahoo.it	Corso di Laurea Magistrale in Astronomia	Dipartimento di Fisica e astronomia
4660	54	Mariagiulia	Coppola	1973-09-19	GCRFGR85S48K514D	2021-04-03	624692	ursula15@yahoo.com	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
3829	18	Marianita	Coppola	1975-10-29	AWKVQK94N46C427W	2020-07-31	623861	esposito.giancarlo@yahoo.it	Corso di Laurea Magistrale in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
2896	47	Mariapia	Coppola	2000-01-08	WYVYTJ53T50O808U	2020-07-29	622928	wcarbone@ferrara.com	Corso di Laurea in Scienza dei Materiali	Dipartimento di Scienze chimiche
879	6	Marina	Coppola	1998-09-28	NJNELP60R52H263J	2021-04-04	620911	damico.danny@yahoo.com	Corso di Laurea Magistrale in Biologia marina	Dipartimento di Biologia
2922	55	Matilde	Coppola	1996-08-16	QOJSSC73N88B083B	2020-06-20	622954	miriana73@hotmail.com	Corso di Laurea Magistrale in Economics and Finance	Dipartimento di Scienze economiche e aziendali
1129	49	Michele	Coppola	1996-03-03	HFKBBL81S68D089Z	2019-04-28	621161	ileana.pagano@yahoo.com	Corso di Laurea Magistrale in Chimica	Dipartimento di Scienze chimiche
1130	68	Mirko	Coppola	1990-02-10	SZVBTX90Y83R295A	2018-08-10	621162	grazia.negri@yahoo.com	Corso di Laurea Magistrale in Scienze Statistiche	Dipartimento di Scienze statistiche
1054	42	Modesto	Coppola	1974-04-05	DIIAPZ41D68E483W	2019-05-28	621086	miriana.fabbri@giordano.com	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
1488	27	Nadir	Coppola	2002-05-08	ZXGVTL70S12N564L	2020-01-16	621520	caputo.bortolo@gmail.com	Corso di Laurea Magistrale in Cybersecurity	Dipartimento di Ingegneria dell'informazione
2209	55	Naomi	Coppola	1992-08-30	NLMXMA61Z91E938E	2019-07-05	622241	oretta.russo@libero.it	Corso di Laurea Magistrale in Economics and Finance	Dipartimento di Scienze economiche e aziendali
1103	55	Nick	Coppola	1992-07-24	PTEAXV05O01E641A	2021-06-03	621135	orlando.sesto@email.it	Corso di Laurea Magistrale in Economics and Finance	Dipartimento di Scienze economiche e aziendali
4212	7	Penelope	Coppola	1991-07-21	NRSLAI04T20C231J	2019-12-11	624244	concetta.neri@libero.it	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
1072	61	Quirino	Coppola	1974-10-26	XOMYJE16O23X006N	2019-07-03	621104	jtesta@riva.org	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
683	28	Rocco	Coppola	1989-10-03	RQGYRR43F74M356E	2020-06-26	620715	zmoretti@gmail.com	Corso di Laurea in Matematica	Dipartimento di Matematica
2817	34	Rocco	Coppola	1988-01-07	UWBQDT71O90A429Y	2020-04-22	622849	vania.grassi@colombo.net	Corso di Laurea in Tecniche di Laboratorio Biomedico	Dipartimento di Medicina
2259	24	Rosita	Coppola	1973-09-17	ITICJQ52H26S226L	2020-06-16	622291	flaviana27@bruno.com	Corso di Laurea Magistrale in Ingegneria dell'Automazione	Dipartimento di Ingegneria dell'informazione
4937	58	Samira	Coppola	1982-10-12	UBYODW00O92M024X	2021-02-28	624969	giovanna91@hotmail.com	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
2819	68	Sandro	Coppola	1981-01-18	QDXWMH95W20D171U	2018-11-25	622851	esposito.dylan@yahoo.it	Corso di Laurea Magistrale in Scienze Statistiche	Dipartimento di Scienze statistiche
4619	60	Sasha	Coppola	1998-06-06	ZDQJAN44D08R311E	2018-08-12	624651	morgana80@ferretti.it	Corso di Laurea in Relazioni Internazionali e Diritti Umani	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3339	55	Adriano	Costa	1997-11-21	MQPXIM21X13W841L	2019-04-30	623371	bruno.gianmaria@russo.it	Corso di Laurea Magistrale in Economics and Finance	Dipartimento di Scienze economiche e aziendali
168	16	Antonino	Costa	2001-12-02	MPYLSR50H36L568Q	2019-07-13	620200	wpellegrino@hotmail.com	Corso di Laurea in Ingegneria per l'Ambiente e il Territorio	Dipartimento di Ingegneria civile, edile e ambientale
4298	58	Arduino	Costa	1986-02-17	VHWTNR36P66F160N	2019-06-25	624330	sdamico@romano.it	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
2101	68	Assia	Costa	1985-12-02	BDPAED61Q51Z873U	2020-04-27	622133	dgrasso@gentile.com	Corso di Laurea Magistrale in Scienze Statistiche	Dipartimento di Scienze statistiche
3785	48	Assia	Costa	1985-12-11	DKEBZB98G29M643E	2019-09-12	623817	aferraro@conte.it	Corso di Laurea in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
4068	66	Battista	Costa	1979-05-25	GDNPBM92X04F021R	2018-07-18	624100	gianantonio21@yahoo.com	Corso di Laurea in Statistica per l'Economia e l'Impresa	Dipartimento di Scienze statistiche
3551	43	Bibiana	Costa	1977-07-29	LHFXSG37A76I440G	2020-03-07	623583	manfredi71@gmail.com	Corso di Laurea in Tecniche di Neurofisiopatologia	Dipartimento di Neuroscienze
3845	23	Celeste	Costa	1980-10-31	ENTHNY28X71M380X	2019-07-16	623877	eriberto.vitale@pellegrini.it	Corso di Laurea Magistrale in Bioingegneria	Dipartimento di Ingegneria dell'informazione
1898	32	Celeste	Costa	1971-09-30	MCANMQ03U53E550D	2019-10-26	621930	ursula.caruso@yahoo.com	Corso di Laurea in Dietistica	Dipartimento di Medicina
1826	41	Clodovea	Costa	1995-09-02	EUVUZS50P87C955N	2020-07-12	621858	greco.serse@cattaneo.net	Corso di Laurea in Logopedia	Dipartimento di Neuroscienze
3487	22	Danuta	Costa	1991-09-13	KODHFA90A74H948S	2018-09-18	623519	walter30@gatti.it	Corso di Laurea in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
3749	14	Davis	Costa	2000-06-04	MGHHUV63X31S815N	2018-06-11	623781	caputo.silvano@hotmail.com	Corso di Laurea Magistrale in Fisica	Dipartimento di Fisica e astronomia
4874	12	Edvige	Costa	1999-08-09	UNMWPX04D73N018S	2019-12-15	624906	rinaldi.ciro@milani.org	Corso di Laurea in Fisica	Dipartimento di Fisica e astronomia
1408	43	Emidio	Costa	1997-07-18	IWOJPC65O89E214B	2020-12-10	621440	tnegri@cattaneo.com	Corso di Laurea in Tecniche di Neurofisiopatologia	Dipartimento di Neuroscienze
2153	1	Erminio	Costa	1974-03-21	UKMWMQ12M49M927T	2019-09-17	622185	romano.helga@barone.com	Corso di Laurea in Biologia	Dipartimento di Biologia
2484	38	Filomena	Costa	1996-02-10	BXAPIC72I52I120B	2020-04-18	622516	santoro.pericle@palmieri.it	Corso di Laurea in Educazione Professionale	Dipartimento di Neuroscienze
1786	32	Fiorentino	Costa	1988-04-03	LYOEDN79A09I768D	2019-10-13	621818	augusto.mazza@greco.it	Corso di Laurea in Dietistica	Dipartimento di Medicina
912	36	Flaviana	Costa	1990-02-06	ALEXFQ09O80M836R	2020-08-15	620944	michele.lombardi@yahoo.com	Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie	Dipartimento di Medicina
30	67	Gastone	Costa	1996-07-11	BIEEGE15J57P460H	2020-10-13	620062	besposito@caputo.it	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
2496	17	Giacinta	Costa	1995-10-21	QXKEMI94X59E916I	2020-12-29	622528	neri.marvin@desantis.net	Corso di Laurea in Ingegneria Edile - Architettura	Dipartimento di Ingegneria civile, edile e ambientale
3539	56	Giovanna	Costa	1985-01-21	PCBTYR93Z76N883E	2018-11-13	623571	fulvio26@mazza.org	Corso di Laurea Magistrale in Entrepreneurship and Innovation	Dipartimento di Scienze economiche e aziendali
2018	9	Kris	Costa	1994-06-28	TZVHDR48B69I848N	2021-01-08	622050	gallo.michele@barone.org	Corso di Laurea Magistrale in Biotecnologie industriali	Dipartimento di Biologia
1326	52	Leone	Costa	1999-02-24	JTDWST34J91C578A	2020-08-27	621358	hsantoro@email.it	Corso di Laurea Magistrale in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
2973	64	Loretta	Costa	1993-05-29	IUJXRS99U07Y492Z	2020-06-01	623005	naomi88@yahoo.it	Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
847	57	Luce	Costa	1997-11-29	RMCBVX85C42F382B	2020-10-13	620879	jole12@email.it	Corso di Laurea Magistrale in Economia e Diritto	Dipartimento di Scienze economiche e aziendali
4250	38	Lucia	Costa	1989-04-22	IWTNOA13T86O450A	2019-10-14	624282	omar.damico@gmail.com	Corso di Laurea in Educazione Professionale	Dipartimento di Neuroscienze
4940	13	Luna	Costa	2002-01-30	JBBYXW38S62A690O	2020-01-04	624972	hferrara@gmail.com	Corso di Laurea Magistrale in Astronomia	Dipartimento di Fisica e astronomia
1110	67	Luna	Costa	1972-11-27	TCIMJF87I21Q717N	2020-04-20	621142	marino.evangelista@hotmail.com	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
1142	46	Maggiore	Costa	1989-10-21	OPATGG01B62Y662P	2019-09-11	621174	pferri@hotmail.com	Corso di Laurea in Chimica Industriale	Dipartimento di Scienze chimiche
4424	17	Mariagiulia	Costa	1987-01-27	YAKGKM90N68D770N	2021-05-24	624456	ebenedetti@hotmail.com	Corso di Laurea in Ingegneria Edile - Architettura	Dipartimento di Ingegneria civile, edile e ambientale
1866	28	Marina	Costa	1989-03-07	ZVHXDR30Z86I768H	2019-06-01	621898	yago91@libero.it	Corso di Laurea in Matematica	Dipartimento di Matematica
703	38	Maristella	Costa	1991-01-28	VUEJVC02I58T382X	2021-05-03	620735	anastasio88@email.it	Corso di Laurea in Educazione Professionale	Dipartimento di Neuroscienze
4032	54	Ninfa	Costa	1990-12-28	ASQRHT91N10X986Z	2020-03-05	624064	ingrid.rizzi@costantini.it	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
4055	6	Osvaldo	Costa	2000-04-22	BYEHXS96Y85Q413L	2018-10-03	624087	marchetti.demis@email.it	Corso di Laurea Magistrale in Biologia marina	Dipartimento di Biologia
2438	74	Piccarda	Costa	1983-11-04	CUSSLS12E59L968N	2019-04-04	622470	kgallo@email.it	Corso di Laurea Magistrale in Linguistica	Dipartimento di Studi linguistici e letterari
1517	50	Prisca	Costa	1972-10-18	ZAQRSP16B54G097W	2019-07-15	621549	cesidia77@leone.com	Corso di Laurea Magistrale in Chimica Industriale	Dipartimento di Scienze chimiche
845	10	Raniero	Costa	1975-09-13	JDFAWW25R69I355J	2020-08-27	620877	esposito.liborio@testa.com	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
1832	16	Rebecca	Costa	1978-07-20	XFFGDX11P73F909G	2021-05-23	621864	pagano.oretta@bellini.com	Corso di Laurea in Ingegneria per l'Ambiente e il Territorio	Dipartimento di Ingegneria civile, edile e ambientale
1906	31	Rita	Costa	1972-04-24	EWLJWK50V22S958D	2019-08-02	621938	basile.terzo@yahoo.com	Corso di Laurea Magistrale in Informatica	Dipartimento di Matematica
3499	51	Rufo	Costa	1993-05-31	RNRFVN50P00K549C	2019-05-11	623531	ethan.negri@carbone.org	Corso di Laurea Magistrale in Scienza dei Materiali	Dipartimento di Scienze chimiche
2308	42	Siro	Costa	1994-05-08	ECSBQN78P02V200Z	2019-02-15	622340	ortensia97@libero.it	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
17	54	Tazio	Costa	1979-08-03	CHIEQI28N20T690M	2021-01-30	620049	cnegri@libero.it	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
872	19	Tolomeo	Costa	1994-03-14	MXYUXI51X13F063A	2019-07-29	620904	ferrari.fatima@yahoo.it	Corso di Laurea in Ingegneria dell'Informazione	Dipartimento di Ingegneria dell'informazione
1420	2	Vitalba	Costa	1992-03-17	JAIWBV33J65B859R	2020-03-08	621452	nicoletta81@gmail.com	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
4819	47	Vitalba	Costa	1973-06-30	CTHQJQ96M39M960E	2020-01-16	624851	ubaldo39@guerra.com	Corso di Laurea in Scienza dei Materiali	Dipartimento di Scienze chimiche
2311	10	Xavier	Costa	2002-04-30	VPEMLD30V49P384U	2020-07-01	622343	tancredi.conti@gmail.com	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
1455	44	Aaron	Costantini	1991-02-10	KODEVW33F35F437Z	2020-01-06	621487	martinelli.sasha@fontana.it	Corso di Laurea Magistrale in Odontoiatria e Protesi Dentaria	Dipartimento di Neuroscienze
940	20	Alessio	Costantini	1971-10-07	EJSBPF87F98C577T	2019-03-31	620972	morgana22@yahoo.com	Corso di Laurea in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
1699	33	Antonino	Costantini	1979-01-02	AVUDIA84H30P469A	2020-03-15	621731	dangelo.cira@gentile.com	Corso di Laurea in Infermieristica	Dipartimento di Medicina
268	65	Arturo	Costantini	2001-05-19	OHIUQQ61G40R008V	2020-12-04	620300	vneri@yahoo.it	Corso di Laurea Magistrale in Scienze del Governo e Politiche Pubbliche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4967	75	Assia	Costantini	1984-03-16	BOKMUD67W45B623S	2019-11-30	624999	xpalmieri@valentini.com	Corso di Laurea Magistrale in Strategie di Comunicazione	Dipartimento di Studi linguistici e letterari
582	41	Augusto	Costantini	1990-07-31	FPQBKO39S99H539Q	2018-06-26	620614	radio21@grassi.com	Corso di Laurea in Logopedia	Dipartimento di Neuroscienze
1887	31	Augusto	Costantini	1984-12-26	RZIVJA16H30B979G	2019-05-06	621919	erminio83@hotmail.com	Corso di Laurea Magistrale in Informatica	Dipartimento di Matematica
3964	43	Bortolo	Costantini	1995-12-18	CVNQEG08R82J818O	2021-01-02	623996	diamante81@carbone.it	Corso di Laurea in Tecniche di Neurofisiopatologia	Dipartimento di Neuroscienze
812	14	Carmela	Costantini	1971-09-26	QVUODN29B49Y263U	2019-05-19	620844	elsa.coppola@giuliani.com	Corso di Laurea Magistrale in Fisica	Dipartimento di Fisica e astronomia
617	32	Celeste	Costantini	1999-08-22	CFGDWE58P39A918M	2021-04-16	620649	fiore.laura@bruno.it	Corso di Laurea in Dietistica	Dipartimento di Medicina
487	36	Cira	Costantini	1990-04-12	GTINRS89N80F500K	2020-11-03	620519	rizzo.enrica@piras.it	Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie	Dipartimento di Medicina
551	6	Cristyn	Costantini	1985-10-04	TFFNDG27W80B178Q	2018-12-26	620583	cesidia.ricci@marini.com	Corso di Laurea Magistrale in Biologia marina	Dipartimento di Biologia
4648	49	Dante	Costantini	1999-08-05	ABVVXF76G93Q500B	2018-08-04	624680	kmancini@martini.it	Corso di Laurea Magistrale in Chimica	Dipartimento di Scienze chimiche
3221	8	Demi	Costantini	1988-11-15	MRGRRP77S98R577H	2019-03-19	623253	sarita.fontana@yahoo.com	Corso di Laurea Magistrale in Biologia sanitaria	Dipartimento di Biologia
4706	54	Diana	Costantini	1995-06-11	UUUFSP39L04N423V	2019-02-10	624738	tcattaneo@barone.it	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
2204	7	Dindo	Costantini	1992-02-27	WYHVSY75N72K560W	2020-11-16	622236	scarbone@sorrentino.net	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
985	9	Domiziano	Costantini	1985-11-17	KWZSCL03H82Q071S	2021-02-26	621017	ilongo@gmail.com	Corso di Laurea Magistrale in Biotecnologie industriali	Dipartimento di Biologia
3459	67	Edilio	Costantini	1991-08-05	UHOYVD23T44W096W	2019-01-20	623491	ferri.felicia@moretti.org	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
1513	25	Egisto	Costantini	1984-02-06	IXMDCF92M63D595L	2018-08-10	621545	adeangelis@bruno.it	Corso di Laurea Magistrale in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
908	30	Elsa	Costantini	1997-12-18	SDBUKF35Z90I933G	2021-03-18	620940	aroldo56@gmail.com	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
2575	1	Emidio	Costantini	1982-12-29	CKHWJL88D46G467C	2019-07-27	622607	yvilla@libero.it	Corso di Laurea in Biologia	Dipartimento di Biologia
326	72	Flavio	Costantini	2001-08-07	SXQCXF76I00I546R	2019-08-10	620358	gianmaria.pellegrini@grasso.com	Corso di Laurea Magistrale in Lingue e Letterature Europee e Americane	Dipartimento di Studi linguistici e letterari
661	67	Giacobbe	Costantini	1980-09-27	IDDPNP01R77Q791D	2019-09-06	620693	martini.domiziano@costantini.com	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
3037	3	Ilario	Costantini	1986-08-11	POLAPF23I09Q825Q	2019-02-26	623069	genziana.marini@barone.it	Corso di Laurea in Biotecnologie	Dipartimento di Biologia
739	58	Ingrid	Costantini	2001-12-26	MRIYVE36L03C563W	2019-08-25	620771	fmoretti@gmail.com	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
755	29	Ione	Costantini	1973-03-18	UVLNLM74U25M085B	2020-09-02	620787	elda.bianco@yahoo.com	Corso di Laurea in Informatica	Dipartimento di Matematica
2555	4	Isabel	Costantini	1975-03-06	WAWRPU28J34K909X	2020-02-24	622587	marchetti.ariel@deangelis.org	Corso di Laurea in Scienze naturali	Dipartimento di Biologia
391	1	Kai	Costantini	1998-12-16	SKZZFM47V58S340W	2021-01-17	620423	davide37@ferrara.net	Corso di Laurea in Biologia	Dipartimento di Biologia
823	23	Kris	Costantini	1986-10-01	CKXEDG19L11N638C	2018-11-09	620855	gmarino@milani.org	Corso di Laurea Magistrale in Bioingegneria	Dipartimento di Ingegneria dell'informazione
1615	59	Laerte	Costantini	1992-09-07	AOLROR43A98D189A	2018-08-22	621647	qmorelli@gmail.com	Corso di Laurea in Scienze Politiche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3597	21	Lidia	Costantini	1997-08-09	TSQUZO15Q04A591B	2020-03-13	623629	quasimodo68@yahoo.com	Corso di Laurea in Ingegneria Biomedica	Dipartimento di Ingegneria dell'informazione
2805	64	Lisa	Costantini	1995-11-26	LCOCDJ86O63M360G	2021-02-08	622837	tazio.orlando@ruggiero.com	Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1312	42	Mariapia	Costantini	1979-06-10	OAPEMU04O60T126Z	2021-04-15	621344	omontanari@libero.it	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
4255	64	Marieva	Costantini	1979-02-12	MGMFUF51J38L028X	2021-03-19	624287	moretti.danuta@ferri.com	Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
2613	8	Maristella	Costantini	1998-06-26	IMNUXR29D94C652U	2019-02-20	622645	lombardi.claudia@gmail.com	Corso di Laurea Magistrale in Biologia sanitaria	Dipartimento di Biologia
3325	61	Maristella	Costantini	1971-08-15	JLWLZY00I76D428F	2021-01-17	623357	edvige14@greco.com	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1669	31	Mercedes	Costantini	1994-01-08	TEUPXS99G26V930Z	2018-12-09	621701	xavier01@hotmail.com	Corso di Laurea Magistrale in Informatica	Dipartimento di Matematica
4063	72	Mirko	Costantini	1975-02-04	CAJLYQ81R04U591R	2018-11-22	624095	teseo.gentile@villa.com	Corso di Laurea Magistrale in Lingue e Letterature Europee e Americane	Dipartimento di Studi linguistici e letterari
2246	9	Naomi	Costantini	1991-07-30	PEGISM17S46B758X	2018-09-11	622278	bernardi.kristel@gmail.com	Corso di Laurea Magistrale in Biotecnologie industriali	Dipartimento di Biologia
2646	37	Naomi	Costantini	1986-09-18	DOLUAU58Q95I233V	2020-01-31	622678	penelope07@email.it	Corso di Laurea Magistrale in Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata	Dipartimento di Medicina
3051	56	Nayade	Costantini	1971-10-23	UKIOFA61I06P684J	2019-10-19	623083	gconte@giuliani.it	Corso di Laurea Magistrale in Entrepreneurship and Innovation	Dipartimento di Scienze economiche e aziendali
323	7	Neri	Costantini	1972-11-29	XJQIPS73M07P995H	2020-02-21	620355	silvestri.albino@barbieri.it	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
